date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:32:16	14396/14396	---M--	200	added ('OK')	application/font-woff	etag:%226268c8ce-383c%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.32.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.32.woff	(from https://halim.website/blog/)
12:32:19	13864/13864	---M--	200	added ('OK')	application/font-woff	etag:%226268c8ce-3628%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.33.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.33.woff	(from https://halim.website/blog/)
12:32:20	11648/11648	---M--	200	added ('OK')	application/font-woff	etag:%226268c8ce-2d80%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.34.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.34.woff	(from https://halim.website/blog/)
12:32:22	12412/12412	---M--	200	added ('OK')	application/font-woff	etag:%226268c8ce-307c%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.35.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.35.woff	(from https://halim.website/blog/)
12:32:23	10240/10240	---M--	200	added ('OK')	application/font-woff	etag:%226268c8ce-2800%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.36.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.36.woff	(from https://halim.website/blog/)
12:32:24	13576/13576	---M--	200	added ('OK')	application/font-woff	etag:%226268c8ce-3508%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.37.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.37.woff	(from https://halim.website/blog/)
12:32:25	9712/9712	---M--	200	added ('OK')	application/font-woff	etag:%226268c8ce-25f0%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.38.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.38.woff	(from https://halim.website/blog/)
12:32:27	12272/12272	---M--	200	added ('OK')	application/font-woff	etag:%226268c8ce-2ff0%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.39.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.39.woff	(from https://halim.website/blog/)
12:32:28	11352/11352	---M--	200	added ('OK')	application/font-woff	etag:%226268c8ce-2c58%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.40.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.40.woff	(from https://halim.website/blog/)
12:32:29	9512/9512	---M--	200	added ('OK')	application/font-woff	etag:%226268c8ce-2528%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.41.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.41.woff	(from https://halim.website/blog/)
12:32:30	12656/12656	---M--	200	added ('OK')	application/font-woff	etag:%226268c8ce-3170%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.42.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.42.woff	(from https://halim.website/blog/)
12:32:32	11644/11644	---M--	200	added ('OK')	application/font-woff	etag:%226268c8ce-2d7c%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.43.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.43.woff	(from https://halim.website/blog/)
12:32:35	10568/10568	---M--	200	added ('OK')	application/font-woff	etag:%226268c8ce-2948%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.44.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.44.woff	(from https://halim.website/blog/)
12:32:37	11620/11620	---M--	200	added ('OK')	application/font-woff	etag:%226268c8ce-2d64%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.45.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.45.woff	(from https://halim.website/blog/)
12:32:39	9940/9940	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-26d4%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.46.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.46.woff	(from https://halim.website/blog/)
12:32:40	12388/12388	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-3064%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.47.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.47.woff	(from https://halim.website/blog/)
12:32:41	11216/11216	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-2bd0%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.48.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.48.woff	(from https://halim.website/blog/)
12:32:43	11188/11188	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-2bb4%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.49.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.49.woff	(from https://halim.website/blog/)
12:32:43	11780/11780	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-2e04%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.50.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.50.woff	(from https://halim.website/blog/)
12:32:46	10168/10168	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-27b8%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.51.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.51.woff	(from https://halim.website/blog/)
12:32:47	13028/13028	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-32e4%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.52.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.52.woff	(from https://halim.website/blog/)
12:32:49	11880/11880	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-2e68%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.53.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.53.woff	(from https://halim.website/blog/)
12:32:51	11048/11048	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-2b28%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.54.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.54.woff	(from https://halim.website/blog/)
12:32:52	11916/11916	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-2e8c%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.55.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.55.woff	(from https://halim.website/blog/)
12:32:54	12096/12096	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-2f40%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.56.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.56.woff	(from https://halim.website/blog/)
12:32:56	12316/12316	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-301c%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.57.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.57.woff	(from https://halim.website/blog/)
12:32:58	11804/11804	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-2e1c%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.58.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.58.woff	(from https://halim.website/blog/)
12:32:59	11976/11976	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-2ec8%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.59.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.59.woff	(from https://halim.website/blog/)
12:33:02	13532/13532	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-34dc%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.60.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.60.woff	(from https://halim.website/blog/)
12:33:03	9884/9884	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-269c%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.61.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.61.woff	(from https://halim.website/blog/)
12:33:08	13324/13324	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-340c%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.62.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.62.woff	(from https://halim.website/blog/)
12:33:10	11984/11984	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-2ed0%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.63.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.63.woff	(from https://halim.website/blog/)
12:33:11	10376/10376	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-2888%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.64.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.64.woff	(from https://halim.website/blog/)
12:33:12	3008/3008	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-bc0%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.65.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.65.woff	(from https://halim.website/blog/)
12:33:13	5832/5832	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-16c8%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.93.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.93.woff	(from https://halim.website/blog/)
12:33:15	11544/11544	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-2d18%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.94.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.94.woff	(from https://halim.website/blog/)
12:33:18	8124/8124	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-1fbc%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.95.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.95.woff	(from https://halim.website/blog/)
12:33:19	6868/6868	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-1ad4%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.96.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.96.woff	(from https://halim.website/blog/)
12:33:20	8460/8460	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-210c%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.97.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.97.woff	(from https://halim.website/blog/)
12:33:21	9900/9900	---M--	200	added ('OK')	application/font-woff	etag:%226268c8cf-26ac%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.98.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.98.woff	(from https://halim.website/blog/)
12:33:23	10724/10724	---M--	200	added ('OK')	application/font-woff	etag:%226268c8d0-29e4%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.99.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.99.woff	(from https://halim.website/blog/)
12:33:24	8404/8404	---M--	200	added ('OK')	application/font-woff	etag:%226268c8d0-20d4%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.100.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.100.woff	(from https://halim.website/blog/)
12:33:26	7780/7780	---M--	200	added ('OK')	application/font-woff	etag:%226268c8d0-1e64%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.101.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.101.woff	(from https://halim.website/blog/)
12:33:28	9228/9228	---M--	200	added ('OK')	application/font-woff	etag:%226268c8d0-240c%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.102.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.102.woff	(from https://halim.website/blog/)
12:33:31	9700/9700	---M--	200	added ('OK')	application/font-woff	etag:%226268c8d0-25e4%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.103.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.103.woff	(from https://halim.website/blog/)
12:33:32	10612/10612	---M--	200	added ('OK')	application/font-woff	etag:%226268c8d0-2974%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.104.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.104.woff	(from https://halim.website/blog/)
12:33:34	11076/11076	---M--	200	added ('OK')	application/font-woff	etag:%226268c8d0-2b44%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.105.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.105.woff	(from https://halim.website/blog/)
12:33:36	12112/12112	---M--	200	added ('OK')	application/font-woff	etag:%226268c8d0-2f50%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.106.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.106.woff	(from https://halim.website/blog/)
12:33:37	12544/12544	---M--	200	added ('OK')	application/font-woff	etag:%226268c8d0-3100%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.107.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.107.woff	(from https://halim.website/blog/)
12:33:39	12572/12572	---M--	200	added ('OK')	application/font-woff	etag:%226268c8d0-311c%22	https://halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.108.woff	C:/Users/KONZA-VDI/Desktop/Portfolio/https___halim.website_/halim.website/blog/wp-content/fonts/gothic-a1/CSR44z5ZnPydRjlCCwlCzOEKS_l8tORnAWCmQF9eP3_Jw8Kq0NHbEvCS7w.108.woff	(from https://halim.website/blog/)
